"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"AT5G49570"	-0.37634319862318	5.18719244081999	-3.12396328027169	0.00519160262803747	0.0307499250910452	-2.62492564184967
"AT4G36130"	0.613550462885379	7.81930635060017	3.12368083967959	0.00519497253285087	0.0307612418518248	-2.70467608239324
"AT5G62730"	-3.22695997794673	-1.07124662435674	-3.12343959192497	0.00519785262847442	0.0307671663213744	-2.30160097454862
"AT4G02930"	0.697620490783976	7.48009447182076	3.12335254979517	0.00519889214595519	0.0307671663213744	-2.70637425645281
"AT1G26840"	0.69638080212536	2.85692499898986	3.12275440052344	0.00520604110886914	0.0307846052670067	-2.30736810882594
"AT1G02780"	0.459466322619944	9.57736454262931	3.12269864987486	0.00520670791467551	0.0307846052670067	-2.68834082952268
"AT2G01140"	0.282622404976546	8.81954073228176	3.12269224523604	0.00520678452267641	0.0307846052670067	-2.69892638826428
"AT5G42770"	0.530824161409954	3.42751669487861	3.12261735599558	0.00520768037865967	0.0307846052670067	-2.37715514764352
"AT3G46210"	0.617612178747124	4.05993467786307	3.12235495957411	0.00521082045120289	0.0307945318506748	-2.47580937165726
"AT3G20010"	0.476507679461414	4.25623662949334	3.12146801283868	0.00522144804087161	0.030843721612643	-2.49444832850642
"AT5G40000"	2.0663258169187	-1.63586131455603	3.12141613314625	0.00522207032426578	0.030843721612643	-2.21866743772078
"AT5G02610"	0.561746233705532	6.5594693973377	3.12104612383424	0.00522651057337886	0.0308613005285228	-2.70766266605453
"AT2G20710"	0.882217428748453	2.58643164361207	3.12074494854571	0.00523012748845071	0.0308740093689558	-2.26439549428054
"AT4G34570"	0.64164809988996	4.17431362120973	3.11990694625308	0.00524020410252037	0.0309248327214808	-2.5050256501904
"AT4G31210"	0.55072035966341	4.88915557972438	3.11935367050617	0.0052468673073133	0.0309554891794471	-2.60439972942415
"AT3G04470"	0.249259485956562	6.50839870758954	3.11879411530305	0.00525361448349459	0.0309821382521625	-2.7117461329363
"AT5G17240"	0.676466093634292	2.63836690379618	3.11873533658617	0.00525432373109493	0.0309821382521625	-2.26187821551244
"AT1G77940"	0.528415648778816	7.95960137066948	3.11856397265324	0.00525639200648946	0.0309856665259502	-2.71529544979961
"AT3G10880"	1.23195058901148	0.8528481187894	3.11837647019327	0.00525865596914593	0.0309903460524451	-2.08398763762046
"AT1G10400"	0.828156436407464	3.0454787530487	3.11823597242403	0.00526035300160177	0.0309916828601915	-2.32472972074911
"AT5G25350"	-0.519528959639264	7.77821966532867	-3.11791807929648	0.00526419470006577	0.0310043394086305	-2.7183521551448
"AT1G65660"	-0.319034936713762	5.38279721877795	-3.11781484642521	0.00526544284074465	0.0310043394086305	-2.65019361121388
"AT2G18500"	0.791327530765905	2.61081585353099	3.11731840887611	0.00527144904097223	0.0310310376385631	-2.28838903010084
"AT1G80820"	-0.602101679571641	4.60272914148353	-3.11701735659658	0.00527509458418529	0.0310438285412133	-2.59065191798544
"AT3G49910"	0.522529572355007	8.82686983574484	3.11665349923864	0.00527950391426503	0.0310611059203759	-2.71216479421769
"AT3G07970"	-0.684806007087243	3.07829711857819	-3.11615719192007	0.00528552406732107	0.0310878480298907	-2.35498345066994
"AT5G19410"	-0.831309956755045	5.23084878420859	-3.11594113775909	0.00528814685703849	0.0310945985345527	-2.65172171229633
"AT5G02830"	-0.902868536647335	4.08972235961278	-3.11547368410395	0.00529382582562376	0.0311193107652395	-2.46930040670417
"AT4G39790"	0.857719582319663	1.67514788167668	3.11474627201611	0.00530267470744292	0.0311400687947227	-2.13830650958272
"AT3G61180"	-0.447117546073435	5.57613809852542	-3.11466766189964	0.00530363184740045	0.0311400687947227	-2.67416299927532
"AT3G05170"	-0.528385675403859	4.03567454647707	-3.11456785686066	0.0053048472932576	0.0311400687947227	-2.48185907703598
"AT2G22730"	0.812375054909596	1.47374389600909	3.11456743615725	0.00530485241723928	0.0311400687947227	-2.13934063406964
"AT5G59090"	0.539100795428165	8.5167122248841	3.11443464347755	0.00530647001296627	0.0311400687947227	-2.71796611720033
"AT3G09800"	0.573465550635228	3.09900758447645	3.11433680531125	0.00530766212070988	0.0311400687947227	-2.34043085118698
"AT1G16280"	0.449244092137004	3.73899408410067	3.11423414534786	0.00530891325840633	0.0311400687947227	-2.4476409794209
"AT1G26910"	0.656532882048749	4.76911952255465	3.11421267837019	0.00530917491689911	0.0311400687947227	-2.59293037183807
"AT3G44010"	0.431832611470815	7.58814176611999	3.1136608130853	0.00531590582756932	0.0311708747830769	-2.7277432738083
"AT5G02960"	0.509338628765672	8.81475793648939	3.11313948017141	0.00532227193537568	0.0311995251384092	-2.71996907786384
"AT5G57340"	-0.574628659479507	3.67923307610416	-3.11193176629068	0.0053370479613935	0.0312774453784195	-2.42464800798359
"AT1G48370"	0.374731578611086	3.70026719016606	3.11160147149719	0.00534109593394378	0.0312924686735784	-2.43841814817535
"AT5G40830"	0.604073966827828	5.11020859292825	3.11140608380908	0.00534349193352019	0.0312978077128662	-2.64622887298261
"AT5G54080"	-0.529394302029175	5.85200935882033	-3.11071675920142	0.00535195329688875	0.0313386598606708	-2.69529311218674
"AT4G21310"	0.763982092801686	1.75146386144919	3.11029798408682	0.00535710003617987	0.0313475605682771	-2.18909636637304
"AT5G28540"	0.356897884492948	8.73698969037577	3.11029382986943	0.0053571511154407	0.0313475605682771	-2.72715223320762
"AT1G65970"	-0.827782376743503	5.2916652212388	-3.11023011724937	0.00535793456961587	0.0313475605682771	-2.65407965216719
"AT4G35785"	0.485939585204182	5.57271200885462	3.11003593954602	0.00536032299647202	0.0313528326208741	-2.69028930514265
"AT1G64880"	0.71710832753795	6.68165492380093	3.10991029418247	0.00536186901033359	0.0313531757941282	-2.7335239902629
"AT3G18950"	-1.00105912000004	2.93816061484631	-3.10961660081286	0.00536548446910957	0.0313656163640682	-2.32149155248189
"AT1G77590"	-0.425158757750574	6.60915664222801	-3.10934213602931	0.0053688653514209	0.0313705710949854	-2.73601363678285
"AT3G17185"	-0.395927498807814	3.73937815905555	-3.10918970770161	0.00537074386824394	0.0313705710949854	-2.46577363513181
"AT2G32415"	0.579324563754555	3.787173443645	3.1090759783644	0.0053721458757348	0.0313705710949854	-2.45270281989178
"AT4G24260"	1.43616996563449	0.980825957104975	3.1088605666916	0.00537480235158529	0.0313705710949854	-2.11512308398275
"AT5G34850"	-0.356742806921149	8.53436422211373	-3.10883802022332	0.00537508047014426	0.0313705710949854	-2.73150548509362
"AT2G17760"	-0.56542899541608	6.10401261297585	-3.10882338214507	0.00537526104341021	0.0313705710949854	-2.71856290897276
"AT3G53020"	0.542294829986366	8.38634355979762	3.10857837912315	0.00537828423803785	0.0313795271901018	-2.73396536165759
"AT5G04600"	0.536802039923894	6.37359410674786	3.10825270679148	0.00538230539353812	0.0313895657781395	-2.7312491730991
"AT5G05780"	0.30430557188362	7.24549414017397	3.10812238577312	0.00538391531414282	0.0313895657781395	-2.74047896485264
"AT5G58930"	0.416618101948122	5.15236950424931	3.1080773311817	0.00538447200444745	0.0313895657781395	-2.64691769935998
"AT1G50920"	0.475165706895286	7.66446590914388	3.10745321515226	0.0053921892586076	0.0314109907743236	-2.74094927427949
"AT3G13880"	0.680380437567407	1.36860981403493	3.10744499469134	0.00539229097680448	0.0314109907743236	-2.14241959258705
"AT5G41520"	0.500216265942168	8.21251316564481	3.10741861233365	0.00539261743891257	0.0314109907743236	-2.73804706749125
"AT1G55980"	-1.19431880730349	0.48453280296302	-3.1067468779305	0.00540093610277648	0.0314507549852288	-2.09022478986963
"AT2G43770"	0.409095040239578	5.14250835148274	3.10572845581842	0.00541357179749178	0.0315156292436141	-2.64538708779326
"AT1G29350"	0.252545871041408	5.35690909590474	3.10527378883012	0.00541922214496517	0.0315296330860031	-2.67598301426633
"AT3G52390"	0.688922895625725	3.44501623974274	3.10524357795136	0.00541959779110138	0.0315296330860031	-2.42185163295078
"AT3G47160"	-0.57630524224899	5.00351386980549	-3.10517388686024	0.00542046443565822	0.0315296330860031	-2.6367769521997
"AT5G56180"	-0.466483070246818	4.7986837011273	-3.1042672137583	0.00543175161484222	0.0315849886543246	-2.61301778172885
"AT3G08947"	0.468142687333345	4.08610272555289	3.10416883901611	0.00543297764993268	0.0315849886543246	-2.52041256310856
"AT5G39500"	0.27573347269783	6.38767086862811	3.10369256398176	0.00543891720939671	0.0316030833924547	-2.74248039868209
"AT4G16500"	0.362117248945852	5.61555783904898	3.10367883250491	0.00543908854591204	0.0316030833924547	-2.69894030240556
"AT5G14470"	-1.3979209012533	1.05004468037028	-3.10349474453005	0.00544138603517676	0.0316032564059249	-2.10545478662155
"AT5G35330"	0.254999964465514	4.71577507119154	3.1033419173189	0.00544329409160058	0.0316032564059249	-2.59468249365845
"AT1G01770"	-0.405161390720065	4.34364069619524	-3.103316143761	0.00544361593974921	0.0316032564059249	-2.55955823780995
"AT3G21270"	-0.751736472742321	3.31726504013312	-3.103118097638	0.00544608966184581	0.0316089124646778	-2.38990987325078
"AT4G23510"	-0.524457767788437	5.04099059965369	-3.10261631851265	0.0054523620741565	0.031619261501071	-2.65172016423535
"AT1G64450"	0.725351631841566	2.87033125491102	3.10260800730225	0.00545246602600101	0.031619261501071	-2.32519625396053
"AT2G44690"	0.766059916374952	1.7677986402881	3.10254572224389	0.00545324511278235	0.031619261501071	-2.20532850111106
"AT3G06380"	-0.468288503621465	5.92624234322322	-3.10241571868272	0.00545487159724251	0.031619261501071	-2.72576631354365
"AT3G20440"	0.727335948714755	3.01594360408684	3.10237568274962	0.00545537258441155	0.031619261501071	-2.36699951549876
"AT2G16440"	0.656051981102383	4.77140225881135	3.1014650180728	0.00546678016512975	0.0316766701157051	-2.629283217144
"AT5G45600"	0.495772965972239	4.64205539964505	3.10117767439942	0.00547038440900542	0.0316888440070993	-2.61531870265528
"AT5G45620"	0.344928113385854	6.50357380903649	3.1007911156332	0.00547523676792802	0.0317082393043744	-2.75133406437888
"AT4G26055"	0.966581596896145	0.360524471159718	3.10045972857384	0.00547939988865956	0.0317236335218191	-2.10106428591255
"AT4G08180"	-0.369379048067715	6.33816193020156	-3.09997824582149	0.00548545407824473	0.0317499648460733	-2.74892034045798
"AT3G29280"	0.818776675641423	2.37123285485756	3.09937303637062	0.00549307319733718	0.0317853370847839	-2.26211773321311
"AT3G19540"	0.287275778123004	5.22866636308854	3.09868818232204	0.00550170733247684	0.0318265616269516	-2.67554532708056
"AT3G49100"	0.390234859791228	4.34729595785385	3.09817820550657	0.00550814527410813	0.0318550623808503	-2.5644713618225
"AT1G04480"	0.560142670069438	7.15524121179265	3.09803642451875	0.00550993641048293	0.0318566811664784	-2.7622967099917
"AT3G49330"	-0.688241487819219	4.62941553093192	-3.09783824292176	0.00551244100716049	0.0318587381320886	-2.62469475479419
"AT1G74800"	0.409784645816413	4.62506567951491	3.09776911997837	0.0055133148342438	0.0318587381320886	-2.61816331389094
"AT3G20390"	0.355630333757055	7.35729601881366	3.09752037188653	0.00551646052632476	0.0318681797464856	-2.76335693420557
"AT3G59220"	-0.674033266462062	5.20364069910283	-3.09666303890503	0.00552731575530462	0.0319187479566826	-2.69519352706825
"AT1G52740"	0.268952836401378	6.92095403318492	3.09658993286257	0.00552824235245959	0.0319187479566826	-2.76494719730014
"AT1G72180"	-0.526223575777466	5.46340690325564	-3.09635594352627	0.00553120910766504	0.031927132527267	-2.71697255366041
"AT2G36270"	0.915683250733266	0.621054692418834	3.09563057695976	0.00554041583776047	0.0319715209033646	-2.11025325747323
"AT4G28200"	0.532328140271088	5.81044514880621	3.09518872568661	0.00554603130963769	0.0319951669422995	-2.73844004749689
"AT5G66830"	-0.902551934320583	1.20078952300725	-3.09468666129288	0.0055524187118939	0.0320232521058067	-2.14198920340491
"AT5G04290"	0.306012986471464	5.84434582186029	3.09435268754032	0.00555667156004772	0.0320390143560739	-2.73640703371307
"AT1G78990"	-0.786676893165089	5.95094754412054	-3.09377279060726	0.00556406350197416	0.0320728626255442	-2.75564439574709
"AT3G46940"	0.653382389602374	4.49923345161682	3.09361280640345	0.0055661044933344	0.0320758564022661	-2.61657626558086
"AT1G24530"	-1.0196690055619	4.77512233992402	-3.09333708736313	0.00556962366674562	0.0320873645517894	-2.5810897627482
"AT3G61390"	-1.51258564286569	1.58460636567032	-3.0926096997298	0.00557891810092193	0.0321321293900094	-2.20602454116953
"AT3G25520"	0.511452011967684	9.34567694518704	3.09241994753465	0.00558134518867388	0.0321373276638201	-2.75799229684212
"AT2G17640"	-0.539256138941403	3.57219326743305	-3.09221289824626	0.00558399468604864	0.0321438033811866	-2.45572128985725
"AT2G45710"	0.491834630796059	4.71916818793322	3.09157850645347	0.00559212023144063	0.0321755355338141	-2.63200828246905
"AT5G63980"	0.562371176467248	5.74297942216572	3.09154420715415	0.0055925598764656	0.0321755355338141	-2.74676943389198
"AT1G15860"	-0.30225845366977	5.44220503239606	-3.09113981357214	0.00559774587527198	0.0321906332659612	-2.72120286174839
"AT5G62770"	-0.583418833757581	4.67068389592201	-3.09110144083763	0.00559823821408984	0.0321906332659612	-2.63120358379259
"AT4G10720"	-0.918390906530347	0.11681204509539	-3.09092307568708	0.00560052726626013	0.0321950135731561	-2.13774449792072
"AT5G28060"	0.467738449814762	8.43915318329637	3.09044296535108	0.00560669327008879	0.0322193177582572	-2.7735384744769
"AT2G15230"	-0.515383541855893	5.23432725913418	-3.09035591158923	0.00560781199502114	0.0322193177582572	-2.69102142768773
"AT2G19460"	0.508983445836839	2.6310429547193	3.09013294642936	0.0056106782976173	0.0322270023198291	-2.31828428437029
"AT1G48230"	0.47501415778167	5.91395659326832	3.0898293644363	0.00561458323912399	0.0322395353755734	-2.75519281719603
"AT5G62290"	0.614530491089092	3.90601533282501	3.08972556013433	0.00561591906542246	0.0322395353755734	-2.52194381405712
"AT1G44180"	-0.719318154122514	1.64093437853849	-3.08956560877415	0.00561797803318528	0.0322425747180903	-2.20190980711827
"AT5G65990"	-0.909582261701563	3.23105132923336	-3.0890460541929	0.00562467101911246	0.0322677570920665	-2.39550182752858
"AT2G47200"	-0.591358489725965	4.33655848539707	-3.08898738482244	0.00562542729190438	0.0322677570920665	-2.63325228772308
"AT5G24890"	-0.466387847082727	5.91699640310774	-3.08878859070542	0.00562799056282239	0.0322736782002981	-2.75459480871311
"AT1G11475"	0.461808138575648	4.64845520577343	3.08784332355443	0.00564019439692412	0.0323323802653896	-2.64093474650835
"AT5G41770"	0.258729026026348	6.35784326148086	3.08775818651372	0.00564129481101058	0.0323323802653896	-2.77733164957454
"AT1G45207"	0.478684402414191	3.80401056951047	3.08749297438978	0.00564472406447916	0.0323353138478679	-2.51054958671456
"AT5G15010"	0.667448599811024	2.38214981854657	3.08748134171893	0.00564487452372646	0.0323353138478679	-2.27261719941591
"AT3G25530"	0.318305815821767	6.40604037730054	3.08718342971472	0.00564872909809242	0.0323486034739984	-2.78078781510723
"AT4G31408"	-1.24065439334377	0.0897800944213634	-3.08565116649301	0.00566859474609929	0.0324535516696831	-2.1468455372857
"AT3G49990"	0.462988599118336	5.53461112169668	3.0853397014476	0.00567264111665087	0.0324678997390715	-2.73606710463977
"AT1G76620"	0.860034363944523	0.633400373563591	3.08452031356116	0.00568329946771972	0.0325200740443897	-2.14066566051243
"AT2G26800"	-0.363645400446938	6.24741864060578	-3.08404406984864	0.00568950319977967	0.0325467374359173	-2.78012935686409
"AT5G58870"	-0.66177708280168	6.01153054234158	-3.08383569067165	0.00569221968555373	0.0325534430199329	-2.76389439740367
"AT2G23630"	0.872863705614357	4.34159880046829	3.08328778828913	0.00569936827143955	0.0325854849910349	-2.60586579658171
"AT2G44660"	0.325515014173964	4.27697172261257	3.08312671758727	0.0057014714421149	0.0325886708242359	-2.58200488705361
"AT1G56045"	0.436769743991723	6.55877841151118	3.08295639812964	0.00570369619427361	0.0325925496815635	-2.79054169717535
"AT1G31320"	0.894663516642606	3.24657472417948	3.08234158731174	0.00571173398232528	0.0326296347824978	-2.47397874904163
"AT4G13670"	-0.889484023766684	3.8358145525655	-3.08206117190388	0.00571540365629093	0.0326324536649392	-2.4938534688247
"AT2G35380"	-0.73321101033455	6.14985925229072	-3.08196552326576	0.0057166558896359	0.0326324536649392	-2.78871990281031
"AT1G79460"	0.661054468061741	3.26166196540278	3.0819490558683	0.00571687150780933	0.0326324536649392	-2.44704493238449
"AT3G48250"	0.808759387009174	3.03322912300864	3.08169447859771	0.00572020585166277	0.0326426473614107	-2.41262471693095
"AT4G14360"	0.351288388630795	6.30302608687009	3.08147483199838	0.00572308419973957	0.0326502340813289	-2.78809725421436
"AT1G18040"	0.459618893611942	3.72634689034098	3.08132745715665	0.00572501625118633	0.0326524195278701	-2.5322543811306
"AT1G63650"	0.732873567331336	3.39404759962545	3.08065468041654	0.00573384421928634	0.0326939237604966	-2.46388912567221
"AT1G54520"	-0.702448516366566	5.02109995036773	-3.08030188632953	0.00573847873365276	0.0327096712465868	-2.68247817306927
"AT3G54950"	-0.443011213803629	5.26752233288888	-3.07997703050631	0.0057427494373485	0.0327096712465868	-2.73395679302364
"AT2G30050"	0.314253066143561	6.46506803766255	3.07997645481985	0.00574275700831411	0.0327096712465868	-2.79442431260366
